Video,Question_ID,llm_name,LLM_Response,likert_score,likert_explanation,positive_statement
2023-06-27T19%3A52%3A53.484Z_Fy4vQjZMAiO1rGGxw9Nr2Vxj5Jn1_resting_face.mp4,6,llava_qwen,The subject was able to follow the instructions while completing the task.,5,"The response explicitly states: “The subject was able to follow the instructions while completing the task,” and does not mention any deviations or differences. This directly supports the idea that the subject followed all instructions accurately with no observed deviations.

**Likert Score: 5**",The subject followed all instructions accurately while completing the task (no deviationsobserved).
2023-06-27T19%3A52%3A53.484Z_Fy4vQjZMAiO1rGGxw9Nr2Vxj5Jn1_resting_face.mp4,7,llava_qwen,Most of the times,1,"The old response “Most of the times” indicates that the subject’s lips are parted most of the time when not speaking.  

The new statement says the subject’s lips are *never* parted when not speaking (i.e., usually closed). This is the opposite of “most of the times” parted, so the alignment is very low.

**Likert Score: 1**","The subject’s lips are never parted when not speaking (e.g., closed or slightly parted most ofthe time)."
2023-06-27T19%3A52%3A53.484Z_Fy4vQjZMAiO1rGGxw9Nr2Vxj5Jn1_resting_face.mp4,8,llava_qwen,"(i) The individual's face appears blank and emotionless, even when they are trying to express an emotion.",1,"The OLD_RESPONSE explicitly endorses that the individual's face appears blank and emotionless, even when trying to express emotion. This directly contradicts the NEW_QUESTION, which describes natural, emotionally appropriate expressions without a blank/emotionless appearance. Therefore, alignment with the NEW_QUESTION is very low.

**Likert Score: 1**","The subject’s facial expressions are natural, emotionally appropriate, and symmetrical (noblank/emotionless face, weakness, asymmetry, or difficulty holding expressions)."
2023-06-27T19%3A52%3A53.484Z_Fy4vQjZMAiO1rGGxw9Nr2Vxj5Jn1_resting_face.mp4,9,llava_qwen,"The person exhibits signs of bradykinesia, such as slow arm movements and a reduced arm swing while speaking.",1,"The OLD_RESPONSE clearly describes abnormal motor signs: “signs of bradykinesia,” “slow arm movements,” and “reduced arm swing.”  
The NEW_QUESTION states that no abnormal signs are observed. This directly contradicts the response, so alignment is very low.

**Likert Score: 1**","No abnormal signs are observed in body parts (e.g., no tremors, involuntary shaking, stiffness,rigidity, reduced arm swing, slowness, abnormal posture, or balance issues)."
2023-06-27T19%3A52%3A53.484Z_Fy4vQjZMAiO1rGGxw9Nr2Vxj5Jn1_resting_face.mp4,10,llava_qwen,"The subject appears to be in a neutral state of mind, with no significant emotional or cognitive cues observed.",4,"The response describes the subject as being in a ""neutral state of mind"" with ""no significant emotional or cognitive cues observed."" This aligns with the part of the new statement about ""no signs of exhaustion, confusion, or inappropriate energy levels,"" since nothing problematic is noted. However, it does not explicitly say the subject is ""calm and alert""; neutrality could include calmness but does not guarantee alertness. Thus, the alignment is good but not complete.

**Likert Score: 4**","The subject appears calm and alert, with no signs of exhaustion, confusion, or inappropriate energy levels."
2023-06-27T19%3A52%3A53.484Z_Fy4vQjZMAiO1rGGxw9Nr2Vxj5Jn1_resting_face.mp4,11,llava_qwen,,3,"The response is ""nan"", which appears to indicate missing or non-provided information rather than an explicit statement about whether others were present. Since it does not affirm or deny the presence of other individuals, we cannot infer agreement with the statement ""No other individuals are visible in the background during the task.""

Given the lack of usable content, the most neutral rating is appropriate.

**Likert Score: 3**",No other individuals are visible in the background during the task.
2023-06-27T19%3A52%3A53.484Z_Fy4vQjZMAiO1rGGxw9Nr2Vxj5Jn1_resting_face.mp4,12,llava_qwen,No.,5,"The old question asks whether the subject is using complex, difficult-to-understand sentences. The response is ""No,"" which means the subject is *not* using such complex sentences.  

The new question is a positive statement: ""The subject does not use complex or difficult-to-understand sentences.""  
This directly matches the meaning of the response ""No"" to the old question.

Therefore, the alignment is very strong.

**Likert Score: 5**",The subject does not use complex or difficult-to-understand sentences.
2023-06-27T19%3A52%3A53.484Z_Fy4vQjZMAiO1rGGxw9Nr2Vxj5Jn1_resting_face.mp4,13,llava_qwen,"No, the face was visible throughout the task.",5,"The response explicitly states that “the face was visible throughout the task,” directly supporting the idea that a critical body part (the face) remained fully visible for the entire duration. There is no indication of any obstruction or partial visibility, so this strongly aligns with the new positive statement.

**Likert Score: 5**","All critical body parts (e.g., unobstructed face) remain fully visible in the frame throughout the task."
2023-07-24T14%3A31%3A11.572Z_RljIq5LKP8OSq4TiRrdTwyS3UNm1_resting_face.mp4,1,llava_qwen,"The person demonstrates signs of difficulty through their facial expressions, such as a furrowed brow and tight lips.",1,"The OLD_RESPONSE explicitly states that “The person demonstrates signs of difficulty through their facial expressions, such as a furrowed brow and tight lips.” This directly contradicts the NEW_QUESTION, which claims the person shows no signs of difficulty. Since the response clearly indicates the presence of difficulty, alignment with the positive statement is very low.

**Likert Score: 1**",The person shows no signs of difficulty in facial expressions.
2023-07-24T14%3A31%3A11.572Z_RljIq5LKP8OSq4TiRrdTwyS3UNm1_resting_face.mp4,2,llava_qwen,The background is overloaded.,1,"The old response explicitly states that “The background is overloaded,” which directly contradicts the new statement that “The background is not overloaded.” There is no mention of lighting, so we cannot infer agreement or disagreement on that part, but the clear disagreement about the background being “not overloaded” is enough to strongly contradict the new statement overall.

**Likert Score: 1**","The background is not overloaded, and the lighting conditions are appropriate (not too dark or overlit)."
2023-07-24T14%3A31%3A11.572Z_RljIq5LKP8OSq4TiRrdTwyS3UNm1_resting_face.mp4,3,llava_qwen,"No, the person's eye blink rate was normal.",5,"The old response explicitly states: “the person's eye blink rate was normal,” which directly affirms the new statement that the person’s eye blink rate is normal and not abnormal in any way. This is a complete and unambiguous agreement with the NEW_QUESTION.

**Likert Score: 5**","The person’s eye blink rate is normal (no absence of blinking, reduced blink rate, or excessive blinking)."
2023-07-24T14%3A31%3A11.572Z_RljIq5LKP8OSq4TiRrdTwyS3UNm1_resting_face.mp4,4,llava_qwen,The camera is at an appropriate distance.,5,"The old response explicitly states: “The camera is at an appropriate distance.”  

Given the old question’s definition of “appropriate distance” (upper half visible, lower half not), agreeing that the distance is appropriate directly supports the new positive statement about the camera distance. There is no indication of disagreement or qualification.

Therefore, the response strongly aligns with the new question.

**Likert Score: 5**","The camera distance is appropriate, with the upper half of the subject’s body visible and thelower half not captured."
2023-07-24T14%3A31%3A11.572Z_RljIq5LKP8OSq4TiRrdTwyS3UNm1_resting_face.mp4,5,llava_qwen,"The subject is coherent in what they are speaking, delivering an easy to understand story.",5,"The response explicitly states that “The subject is coherent in what they are speaking, delivering an easy to understand story,” which directly supports the parts of the new question about coherence and ease of understanding. While it does not explicitly mention staying focused on the central topic or avoiding unorganized detours, there is no indication of any problems in that area, and “easy to understand story” reasonably implies a focused, organized narrative.

Thus, the response strongly aligns with the new statement.

**Likert Score: 5**","The subject’s speech is coherent, easy to understand, and stays focused on the central topic(no unorganized detours)."
